"gamma","sigma","scenario","p","ratio","Bias","MSE","Var","Coverage"
1,10,1,0.7,80,-0.00137509966540878,4.26135212490833,4.3048333996624,98.989898989899
1,10,2,0.7,80,-0.74394156340546,20.5192624278255,20.1674882606701,NA
1,10,3,0.7,80,0.145071801344362,0.567295105216521,0.551939374313631,94.8453608247423
1,10,4,0.7,80,0.000300249223219242,0.0171131599717568,0.0172859291132937,100
1,10,5,0.7,80,-0.00881377619305576,0.047795421843736,0.0481997365585402,97
1,10,1,0.7,90,0.550385851132845,6.2326170861256,5.99019956733509,93.9393939393939
1,10,2,0.7,90,-0.964784046903915,24.825887980762,24.1364441652542,NA
1,10,3,0.7,90,-0.129439761278603,0.769707268590358,0.760878433809343,96.875
1,10,4,0.7,90,-0.0048447014363863,0.0203363130855743,0.0205180221753198,93
1,10,5,0.7,90,0.0433082505889868,0.0497491236831069,0.0483570900141701,94
1,10,1,0.7,100,-0.104577074589096,5.79517444948203,5.84326092255397,94.949494949495
1,10,2,0.7,100,-0.730012231893806,18.9261972747799,18.5790701172377,NA
1,10,3,0.7,100,0.0406898717020499,0.694925764025754,0.700417212782775,95.9183673469388
1,10,4,0.7,100,0.0158684832828194,0.0193453129879282,0.0192863679052839,96
1,10,5,0.7,100,0.0103155095356414,0.044413190780693,0.0447543242865789,96
2,0.5,1,0.3,1,-0.00662446578226812,0.0107893247242471,0.0108539809872188,97
2,0.5,2,0.3,1,-0.0112362614983576,0.220888356551737,0.223014777499474,96.969696969697
2,0.5,3,0.3,1,0.00101513020024794,0.0133547484739116,0.0134886040248365,93
2,0.5,4,0.3,1,0.000340874889848094,0.000808433958228042,0.00081648258842173,95
2,0.5,5,0.3,1,0.00634433922277197,0.0106208417968188,0.0106874658147931,95
2,0.5,1,0.3,2,0.0130529535629725,0.0297292244334617,0.0298574190270147,94
2,0.5,2,0.3,2,-0.0586744179338455,0.29278593812038,0.292388969229983,92.7083333333333
2,0.5,3,0.3,2,-0.0029912320153256,0.0123791060131131,0.0124951096405491,97
2,0.5,4,0.3,2,0.00573827021251905,0.000854333980827394,0.000829703268480314,95
2,0.5,5,0.3,2,-0.00481906330853395,0.011565698820621,0.0116590661105549,95
2,0.5,1,0.3,5,-0.00598291091830096,0.0491055812341896,0.0495654404152862,96
2,0.5,2,0.3,5,-0.00741993574766542,0.26752396015406,0.270314318587428,97.8947368421053
2,0.5,3,0.3,5,-0.0115741099943531,0.0170071454853445,0.0170436216799829,95
2,0.5,4,0.3,5,-0.000801438901579767,0.000856244276090535,0.00086424441593694,95
2,0.5,5,0.3,5,6.76541666192831e-05,0.0080192791538905,0.00810027735030731,97
2,0.5,1,0.3,10,-0.0572111890971494,0.135651927464668,0.133715966976523,92
2,0.5,2,0.3,10,0.0429768059310864,0.372366394969137,0.374682528324707,95.5555555555556
2,0.5,3,0.3,10,-0.0172625080065917,0.0189170453015155,0.0188071223422605,96
2,0.5,4,0.3,10,0.000914546013819991,0.000847493782185817,0.000855209482600427,97
2,0.5,5,0.3,10,-0.0158253326715176,0.0107651088817115,0.0106208764924721,92
2,0.5,1,0.3,20,0.00622951489489987,0.227383511748219,0.229641116052922,93
2,0.5,2,0.3,20,0.113644551029071,0.509216537062278,0.501815913673498,97.8021978021978
2,0.5,3,0.3,20,0.0103706579380703,0.0238372145224509,0.0239693575519014,97
2,0.5,4,0.3,20,0.00112369598531002,0.00107216331645384,0.00108171780180448,98
2,0.5,5,0.3,20,-0.0070642879308542,0.0103631824214946,0.0104174527853783,95
2,0.5,1,0.3,30,0.113365630053848,0.485926676830178,0.477853445204719,91
2,0.5,2,0.3,30,0.0323557672474305,0.988127622331331,0.999118296494443,97.5903614457831
2,0.5,3,0.3,30,0.028479987824718,0.0296648060858918,0.0291451478579755,97
2,0.5,4,0.3,30,-0.00172492635667729,0.00193099155475656,0.00194749109476828,90
2,0.5,5,0.3,30,0.0105095348807684,0.0104530132116589,0.0104470332204534,96
2,0.5,1,0.3,40,0.0297734495740703,0.452734480906895,0.456412144047834,98
2,0.5,2,0.3,40,0.0890371319261863,1.25495539545176,1.26281294642038,93.75
2,0.5,3,0.3,40,-0.0500265508243801,0.0397262669355846,0.0375996072204043,98
2,0.5,4,0.3,40,0.00367966400919458,0.00154650670165357,0.00154845128730607,99
2,0.5,5,0.3,40,-0.00147557781791015,0.0112703322685555,0.011381974685514,96
2,0.5,1,0.3,50,-0.078596465675694,0.666779718840202,0.667275065074234,95
2,0.5,2,0.3,50,-0.136349965387881,1.24558760834766,1.24427793324816,98.6111111111111
2,0.5,3,0.3,50,-0.00809899237404434,0.061404910333408,0.0619589057130638,96
2,0.5,4,0.3,50,0.000334122147189541,0.00235369795593339,0.00237735991749914,95
2,0.5,5,0.3,50,0.0111103811646266,0.00877286954740178,0.008736796947251,97
2,0.5,1,0.3,60,-0.0356905780829834,0.82765567740678,0.834729151558468,96
2,0.5,2,0.3,60,0.0363235709313466,4.05334360195196,4.11737942918138,90.4761904761905
2,0.5,3,0.3,60,-0.0197190601954368,0.0961430599798605,0.0967413755381153,92.8571428571429
2,0.5,4,0.3,60,-0.00757863599359343,0.00282407697531429,0.00279458712302111,96
2,0.5,5,0.3,60,-0.00159906617398245,0.0115589060906429,0.0116730798767819,96
2,0.5,1,0.3,70,0.0663603715562296,1.02298473222438,1.02897471732468,98.989898989899
2,0.5,2,0.3,70,-0.224642551970394,3.58809821897619,3.59659450853409,93.4426229508197
2,0.5,3,0.3,70,0.0259149686496019,0.106472013800205,0.106880024406218,95.959595959596
2,0.5,4,0.3,70,-0.0094663847245152,0.00266660764007473,0.00260302545487091,96
2,0.5,5,0.3,70,-0.00667293225902197,0.00892610456821726,0.00897128943766036,98
2,0.5,1,0.3,80,0.00472573110663861,0.984766105731749,0.995109497125649,96.875
2,0.5,2,0.3,80,-0.0189259524288095,4.13618126642733,4.17759906540606,NA
2,0.5,3,0.3,80,-0.0313436469231853,0.176390748912862,0.177198205574809,91.9191919191919
2,0.5,4,0.3,80,0.00814898334089549,0.00375167093802936,0.00372248990761533,96
2,0.5,5,0.3,80,0.0123125678461199,0.0104871041387739,0.0104399038503117,95
2,0.5,1,0.3,90,0.0888494380653288,1.13123048519394,1.13503768195097,94.8453608247423
2,0.5,2,0.3,90,-0.258722603361413,5.53415884580243,5.5224459195074,NA
2,0.5,3,0.3,90,-0.00657158007743165,0.132307432237647,0.133627795506674,95.9183673469388
2,0.5,4,0.3,90,-0.0168805017754646,0.00558325110411539,0.0053518179433575,91
2,0.5,5,0.3,90,-0.0220771204839172,0.0126742075046741,0.0123099073291038,92
2,0.5,1,0.3,100,-0.111167529951024,1.65397511663741,1.65871707293161,90.7216494845361
2,0.5,2,0.3,100,-0.206763050230811,6.04774590993456,6.06565146565031,NA
2,0.5,3,0.3,100,-0.0863753465126808,0.167458921686382,0.161700329937379,93.6842105263158
2,0.5,4,0.3,100,0.00818733043511873,0.00566867985514531,0.00565822977322372,97
2,0.5,5,0.3,100,0.00534249030535613,0.0113954513234268,0.0114817263846101,96
2,0.5,1,0.5,1,0.00644349825427766,0.00990298083452404,0.00996107289370824,98
2,0.5,2,0.5,1,-0.0245408151808708,0.22384103398015,0.225493719566069,97
2,0.5,3,0.5,1,-0.000257338643709997,0.0126352754424941,0.0127628375952692,94
2,0.5,4,0.5,1,0.00402724690697941,0.000679919686952107,0.000670405019497305,93
2,0.5,5,0.5,1,0.00388469351068468,0.0117841362387628,0.0118879246415059,95
2,0.5,1,0.5,2,0.0108795759114627,0.0171696377394791,0.0172235076439049,95
2,0.5,2,0.5,2,0.0412386130377058,0.227275827054979,0.227853741262329,94
2,0.5,3,0.5,2,0.00240096316209384,0.00964579026242445,0.00973739963466538,97
2,0.5,4,0.5,2,-0.00178238088090806,0.000749072447640176,0.000753429864682373,91
2,0.5,5,0.5,2,-0.00653194393197828,0.00994056165622399,0.00999787410575099,96
2,0.5,1,0.5,5,0.0189067118806564,0.0569408714543499,0.0571549572729411,91
2,0.5,2,0.5,5,0.0231583219971506,0.308777098607952,0.311354334070937,89
2,0.5,3,0.5,5,-0.00216131323342215,0.0127234474073282,0.0128472486186214,95
2,0.5,4,0.5,5,-0.00126351700136414,0.000707038668565395,0.000712567872073393,95
2,0.5,5,0.5,5,-0.000336168551347502,0.0125661248412154,0.0126929412443641,90
2,0.5,1,0.5,10,-0.0204310004141048,0.0966932379962042,0.0972482951699829,95
2,0.5,2,0.5,10,-0.0852932747038925,0.346005163859217,0.342151738534852,95
2,0.5,3,0.5,10,-0.00429649799876043,0.0130723499355026,0.0131857475156053,93
2,0.5,4,0.5,10,0.000317061225463979,0.000749421901674457,0.000756890276619963,96
2,0.5,5,0.5,10,0.00512142181836965,0.010684171683341,0.0107655987089892,91
2,0.5,1,0.5,20,-0.027008115961,0.173451284386398,0.174466511170339,97
2,0.5,2,0.5,20,0.0255651777316791,0.554615396268681,0.559614489568027,93.9393939393939
2,0.5,3,0.5,20,0.0210718655893325,0.0218688905304893,0.0216412798091661,94
2,0.5,4,0.5,20,-0.000150042507495042,0.00100193737105495,0.00101203521040494,96
2,0.5,5,0.5,20,-0.00325674404646027,0.0117470112701435,0.0118549544326862,91
2,0.5,1,0.5,30,-0.00201800961338163,0.331417425663006,0.334760962929501,94
2,0.5,2,0.5,30,-0.138966458774223,1.18739007069171,1.18091442033545,96.7391304347826
2,0.5,3,0.5,30,-0.0182511860226508,0.025009162939732,0.0249253102510087,96
2,0.5,4,0.5,30,-0.0015862054651857,0.00109860254741807,0.00110715808044473,95
2,0.5,5,0.5,30,-0.00474296698727936,0.0117613848476587,0.0118574637493094,95
2,0.5,1,0.5,40,0.0719234987545928,0.327831786463075,0.325917976555528,97
2,0.5,2,0.5,40,0.00212777707765072,0.930403860763824,0.940512369560364,98.9247311827957
2,0.5,3,0.5,40,-0.0288972448001725,0.0332587089196838,0.0327511698612552,95
2,0.5,4,0.5,40,-0.00238999649951318,0.0015976808609293,0.00160804927036527,95
2,0.5,5,0.5,40,0.00262607169696071,0.00996181285569262,0.010055471316298,97
2,0.5,1,0.5,50,0.0403879043465166,0.549062230799931,0.552960654527705,95
2,0.5,2,0.5,50,0.161006527396206,1.54088090537807,1.53197980130618,97.7777777777778
2,0.5,3,0.5,50,0.0285996853740986,0.0444532017816762,0.0440760199779583,95
2,0.5,4,0.5,50,0.00762819172538816,0.0020493670174252,0.00201129061457164,94
2,0.5,5,0.5,50,-0.000425463664651698,0.0134018653040231,0.0135370548330234,94
2,0.5,1,0.5,60,-0.056006350889225,0.555552834814485,0.557996084317735,97
2,0.5,2,0.5,60,0.0664958849647599,3.6970362273115,3.74184938492218,94.7368421052632
2,0.5,3,0.5,60,-0.0423299146185994,0.0583507990869772,0.0571302802175347,98
2,0.5,4,0.5,60,-0.0020230492196602,0.00253523412955039,0.00255670848626791,95
2,0.5,5,0.5,60,-0.0143300064919601,0.00991688922893777,0.00980963650795773,99
2,0.5,1,0.5,70,-0.045224249241272,0.602067720652647,0.606083321144657,98
2,0.5,2,0.5,70,-0.06693202284707,3.07949252529643,3.11601279800889,93.421052631579
2,0.5,3,0.5,70,-0.0404215815073722,0.0633779736475105,0.0623677468645994,96
2,0.5,4,0.5,70,0.00440767834584819,0.00271314444300633,0.00272092607535946,97
2,0.5,5,0.5,70,0.00150485461620929,0.0106930282125703,0.0107987511365196,95
2,0.5,1,0.5,80,-0.118141435757633,0.758414264862499,0.751976632343054,96
2,0.5,2,0.5,80,-0.0797489380741488,5.75986978554802,5.8116261539637,NA
2,0.5,3,0.5,80,-0.0154890335397344,0.130711714673179,0.131789701528469,94
2,0.5,4,0.5,80,-0.00386999410124894,0.00268136501747774,0.00269332137690307,96
2,0.5,5,0.5,80,0.00508844176393651,0.00921074464594061,0.00927762869328853,97
2,0.5,1,0.5,90,-0.204455258415136,0.981617175691069,0.94930830605805,97
2,0.5,2,0.5,90,0.175541986166355,4.97814161057557,4.9972996178468,NA
2,0.5,3,0.5,90,0.0282889911910445,0.10976912889561,0.110069557447478,94
2,0.5,4,0.5,90,-0.00753555552655665,0.0050544135215639,0.00504811002471725,94
2,0.5,5,0.5,90,0.00845226103185975,0.0119038505806129,0.0119519291556184,95
2,0.5,1,0.5,100,-0.0940165784068908,1.10500181786071,1.10723505135896,95
2,0.5,2,0.5,100,0.226304670017089,6.26847402175092,6.28006082634281,NA
2,0.5,3,0.5,100,0.0130699358309614,0.126687174242865,0.127794293959838,97
2,0.5,4,0.5,100,-0.00240573819851733,0.00533865213244185,0.00538673187491116,93
2,0.5,5,0.5,100,-0.00710046038023873,0.0119712267485708,0.0120412224353126,96
2,0.5,1,0.7,1,-0.00298730374561858,0.01044508113746,0.0105415728826176,96
2,0.5,2,0.7,1,0.0285641109833839,0.27676815478525,0.278919474804345,96.8085106382979
2,0.5,3,0.7,1,-0.0047941215708265,0.0137377475372553,0.0138532969046661,95
2,0.5,4,0.7,1,0.000778707243561617,0.000914226727160137,0.0009228488304939,96
2,0.5,5,0.7,1,-0.00604897419755726,0.0111959317045035,0.0112720622380412,95
2,0.5,1,0.7,2,0.00661083951555938,0.0193444488548799,0.0194957026826055,98
2,0.5,2,0.7,2,0.00696942411278257,0.338314579129092,0.34182670105933,93.75
2,0.5,3,0.7,2,0.00495017296329551,0.01203313346238,0.0121299285353671,97
2,0.5,4,0.7,2,-0.0010268950775707,0.000815037425875902,0.000822204961995517,95
2,0.5,5,0.7,2,0.0244249329451234,0.0105861307740504,0.0100904580047238,93
2,0.5,1,0.7,5,0.0126420709237066,0.0670152640114588,0.0675307495497159,95
2,0.5,2,0.7,5,0.0536912239001076,0.279045249446749,0.278952022144301,97
2,0.5,3,0.7,5,0.0129612028915168,0.0159143042304907,0.0159053651011067,93
2,0.5,4,0.7,5,-0.00114506737672668,0.0007410843192892,0.000747245595951471,97
2,0.5,5,0.7,5,0.00920113554260676,0.0109220640421156,0.0109468718654971,94
2,0.5,1,0.7,10,-0.0593625904908173,0.120650432651829,0.11830961161823,93
2,0.5,2,0.7,10,-0.0405169475064582,0.335894206204098,0.337734380910199,98.9690721649485
2,0.5,3,0.7,10,0.00331405844232054,0.0135151412507886,0.0136405639064944,98
2,0.5,4,0.7,10,0.0022176879878976,0.000773884543892822,0.000776733741294098,95
2,0.5,5,0.7,10,0.00775143350569571,0.00851769710544712,0.00854304281217566,96
2,0.5,1,0.7,20,-0.0256103833729392,0.236388459085826,0.23811370439325,95
2,0.5,2,0.7,20,-0.020358825741661,0.501458962455913,0.506870579282779,95.4022988505747
2,0.5,3,0.7,20,-0.0254602295744972,0.0239387632765313,0.0235257979662073,100
2,0.5,4,0.7,20,0.00251175552458978,0.00123304857837828,0.00123913097228583,91
2,0.5,5,0.7,20,0.00497500955849738,0.0110071611701645,0.0110933438889468,95
2,0.5,1,0.7,30,0.0258825165984187,0.322403971778829,0.324983906175112,95
2,0.5,2,0.7,30,-0.300950311880708,1.29131141304267,1.21503485047422,94.1176470588235
2,0.5,3,0.7,30,0.00664691138181545,0.0290954800548398,0.0293447460847698,95
2,0.5,4,0.7,30,-0.0059495505366621,0.00141184194486438,0.00139034827603645,97
2,0.5,5,0.7,30,0.00901086029870773,0.0116434058685096,0.0116790002678654,94
2,0.5,1,0.7,40,-0.0727932770281387,0.542395743653243,0.542522103507826,95
2,0.5,2,0.7,40,0.0413722003500885,1.21089445879257,1.22357783316208,91.7647058823529
2,0.5,3,0.7,40,0.00751688390533149,0.0377311770729052,0.0380552257871303,97
2,0.5,4,0.7,40,0.00221503564291522,0.00205177245965184,0.00206754149166915,94
2,0.5,5,0.7,40,0.00238240953186222,0.009158251314294,0.00924502569607726,96
2,0.5,1,0.7,50,0.0215463546319338,0.626203366102037,0.632059717882942,95
2,0.5,2,0.7,50,-0.00339035120166225,1.58711799988685,1.60670041287972,95.1219512195122
2,0.5,3,0.7,50,-0.0198860048636058,0.061263263922825,0.061488910842914,94.949494949495
2,0.5,4,0.7,50,-0.00722814171188969,0.00206198840267416,0.00203004279804747,97
2,0.5,5,0.7,50,0.00512060416122484,0.00944240618512984,0.00951129858399383,98
2,0.5,1,0.7,60,-0.168327762945248,0.755093542526971,0.734100309847293,97
2,0.5,2,0.7,60,-0.121041468186778,3.18611387520518,3.2226154646067,96.8253968253968
2,0.5,3,0.7,60,-0.0078230349498159,0.0692348146901382,0.0698794680267031,96.969696969697
2,0.5,4,0.7,60,0.00284822398256191,0.00356542962143193,0.00359324973896676,91
2,0.5,5,0.7,60,0.00829745650706699,0.00885574761052889,0.00887565638994164,97
2,0.5,1,0.7,70,0.0695473366476052,0.919970526462043,0.924666337077552,97.9381443298969
2,0.5,2,0.7,70,0.109316593016898,2.83977697314306,2.87658249107621,98.3050847457627
2,0.5,3,0.7,70,0.0239202393913349,0.119404746775617,0.120057646953213,91.8367346938776
2,0.5,4,0.7,70,0.00420242777788343,0.00321081671854663,0.00322541042355384,97
2,0.5,5,0.7,70,0.00709734379723425,0.0116764997501688,0.0117435630921138,95
2,0.5,1,0.7,80,-0.0332991234275498,1.13652221133056,1.14711867228385,96.9387755102041
2,0.5,2,0.7,80,-0.100650458571738,4.77020386629585,4.80815490049005,NA
2,0.5,3,0.7,80,-0.0347608383366666,0.129042630739153,0.129152194391897,97.9591836734694
2,0.5,4,0.7,80,0.00689803775303996,0.00418168457475538,0.00417586025243739,98
2,0.5,5,0.7,80,0.00976782224530744,0.0109969164942013,0.0110116223664499,96
2,0.5,1,0.7,90,-0.250924065552198,1.40667740267736,1.3574258886164,96.969696969697
2,0.5,2,0.7,90,0.103750974622975,5.2285122455814,5.27045250590523,NA
2,0.5,3,0.7,90,0.025247956783971,0.150976378179174,0.151938269058019,96.8421052631579
2,0.5,4,0.7,90,0.00415958059837459,0.00504216084852674,0.00507561488663875,97
2,0.5,5,0.7,90,-0.00310748451821538,0.0110181958456259,0.0111197367531262,97
2,0.5,1,0.7,100,0.131147363713188,0.823901927383286,0.81501881489369,98.9795918367347
2,0.5,2,0.7,100,-0.141848802674264,5.13605966218183,5.16761472662799,NA
2,0.5,3,0.7,100,0.0211837541048825,0.20232391388019,0.2040935708207,94.5652173913043
2,0.5,4,0.7,100,-0.00734451624176232,0.00565195720840923,0.00565456089856942,96
2,0.5,5,0.7,100,0.00148337620570212,0.0107391334304369,0.0108453868944134,95
2,1,1,0.3,1,0.0157767116314193,0.0124017345961081,0.0122755858244516,94
2,1,2,0.3,1,-0.0370157061002575,0.291787018603632,0.293473875643485,97.9166666666667
2,1,3,0.3,1,0.017935640993104,0.0171677653851877,0.017016240573085,96
2,1,4,0.3,1,-0.000524435836215283,0.000895003790976666,0.000903766422252888,94
2,1,5,0.3,1,0.0132952200851621,0.0102210446224233,0.0101457391366772,96
2,1,1,0.3,2,-0.0165601008966076,0.0329147739840161,0.0329702394366771,91
2,1,2,0.3,2,-0.0198709511981641,0.419993148233612,0.423924049135515,90.8163265306122
2,1,3,0.3,2,0.0156073415464077,0.0180204798024893,0.017956455244791,98
2,1,4,0.3,2,0.00325572874386827,0.000916322590125107,0.000914871535829755,95
2,1,5,0.3,2,-0.0106420917642058,0.0100369218839171,0.0100239068351508,93
2,1,1,0.3,5,0.0142356881786532,0.0740836197434774,0.074627237298543,93
2,1,2,0.3,5,0.0268939800774782,0.363298696113194,0.366313300773,88.7755102040816
2,1,3,0.3,5,0.0145474897730914,0.0194081890255429,0.019390464208934,95
2,1,4,0.3,5,0.00203724661245554,0.00117666034334838,0.00118435350463477,94
2,1,5,0.3,5,-0.0108423555764702,0.0146346889367187,0.014663769961891,89
2,1,1,0.3,10,-0.0357334944516043,0.151585836839354,0.151827226478416,96
2,1,2,0.3,10,-0.090091360149544,0.492815227194149,0.490144827661234,94.4444444444444
2,1,3,0.3,10,-0.010836075039566,0.0193936934103794,0.019470982715269,96
2,1,4,0.3,10,-0.00227683402132965,0.00120572275715937,0.00121266543838251,94
2,1,5,0.3,10,0.00603282196884178,0.00933359978653716,0.00939111600568628,96
2,1,1,0.3,20,0.0812989218035718,0.30231661634988,0.2986940420843,96
2,1,2,0.3,20,-0.0778019160004139,0.816681234065495,0.81963507477585,95.6043956043956
2,1,3,0.3,20,0.0211317140457862,0.0352158935460822,0.0351205497046155,92
2,1,4,0.3,20,-0.00311581279621242,0.00142890816110657,0.00143353522396518,95
2,1,5,0.3,20,-0.00435598383257932,0.0119516246613659,0.0120531818850669,95
2,1,1,0.3,30,0.0461701572879615,0.483562729080271,0.48629398551139,92
2,1,2,0.3,30,0.0321999405046534,1.5336729286735,1.5517940436613,100
2,1,3,0.3,30,-0.0126833681950461,0.0380860560118836,0.0383082708920328,95
2,1,4,0.3,30,-0.00764397750900701,0.00183841050547891,0.00179795971042495,95
2,1,5,0.3,30,0.0131844533216126,0.0105713511367666,0.0105025467953301,96
2,1,1,0.3,40,-0.0502134989791183,0.594325409856706,0.59778183270402,99
2,1,2,0.3,40,0.0631896903856579,1.17498354971362,1.18544728697397,98.780487804878
2,1,3,0.3,40,-0.028853021016044,0.0890237237521005,0.0890820474043922,92
2,1,4,0.3,40,0.000360518152098182,0.00202288525637886,0.00204318715458674,95
2,1,5,0.3,40,-0.00216039118378337,0.0167113626314149,0.0168754498397454,88
2,1,1,0.3,50,-0.113233710690459,0.920798400098522,0.917148006931102,96
2,1,2,0.3,50,0.0859010254247965,2.04008398849747,2.06350356296978,94.0298507462687
2,1,3,0.3,50,-0.00259396854977165,0.0730631115072159,0.0738095414203002,96.9387755102041
2,1,4,0.3,50,-0.00325711848892114,0.00244284084581922,0.00245680002522055,97
2,1,5,0.3,50,0.0176620415316493,0.0130920279820438,0.012909171990887,96
2,1,1,0.3,60,-0.00259473160004858,0.921916374375766,0.931221860347161,96
2,1,2,0.3,60,0.226959377708326,4.06782779453023,4.07452473156571,97.1428571428571
2,1,3,0.3,60,-0.0205933895032325,0.114118683083937,0.114854744325284,93.9393939393939
2,1,4,0.3,60,0.00773010950492729,0.00272018445247279,0.00268730288839861,94
2,1,5,0.3,60,0.0192304330099358,0.0185595824650334,0.0183735079911957,90
2,1,1,0.3,70,-0.278044615408279,1.33293207998491,1.26870268090891,91.7525773195876
2,1,2,0.3,70,0.0635487731713282,4.44830310378673,4.50962149040949,98.5507246376812
2,1,3,0.3,70,0.038168096938776,0.14926720143702,0.149334216347248,92.8571428571429
2,1,4,0.3,70,0.00165429190980857,0.00453477381552046,0.00457781528666425,91
2,1,5,0.3,70,-0.0158247495664308,0.0141484289552339,0.0140383901579734,93
2,1,1,0.3,80,-0.0614591378289348,1.25374881304726,1.26259756305513,97
2,1,2,0.3,80,0.0299600206083285,5.29154223270243,5.34408548471473,NA
2,1,3,0.3,80,0.00502009689256104,0.174830700697964,0.176589228910104,94.949494949495
2,1,4,0.3,80,-0.00181290423008931,0.00486256564248721,0.00490836264721185,94
2,1,5,0.3,80,-0.00148293739193809,0.0124203442099337,0.0125435809157831,96
2,1,1,0.3,90,-0.0782230306127239,1.46578482641829,1.47441008474753,96
2,1,2,0.3,90,-0.426339358243488,5.61056746164347,5.48363859924848,NA
2,1,3,0.3,90,-0.0480901380691675,0.161586771534427,0.160933215469029,96.9072164948454
2,1,4,0.3,90,0.00488826937639558,0.00509736719222595,0.00512471920679771,97
2,1,5,0.3,90,-0.0139780558522572,0.015097861496961,0.0150530055066183,94
2,1,1,0.3,100,0.24727260092818,1.61050975841498,1.56567513523725,96.875
2,1,2,0.3,100,0.386975234094513,6.52485278949458,6.4394979370627,NA
2,1,3,0.3,100,0.0675212219224929,0.228516119486807,0.226445415233311,97.8021978021978
2,1,4,0.3,100,-0.0127507620670531,0.00662640755202,0.00652911678659535,95
2,1,5,0.3,100,-0.0198102278011398,0.0103634667986715,0.0100717390637762,97
2,1,1,0.5,1,-0.00321306345412793,0.0110566444895164,0.0111578997098547,92
2,1,2,0.5,1,-0.0209138801684358,0.303403043891745,0.306025912634389,98
2,1,3,0.5,1,0.0111467107682875,0.00963165085023142,0.00960343604977734,99
2,1,4,0.5,1,-0.00235599479655965,0.000647287427784798,0.000648218905356951,96
2,1,5,0.5,1,-0.0103565024151667,0.0159390542922334,0.0159917142928869,88
2,1,1,0.5,2,0.00326628696823769,0.0274634333743895,0.0277300653978087,95
2,1,2,0.5,2,0.131537041594843,0.325819830134874,0.311634178609445,93
2,1,3,0.5,2,-0.00801480374035413,0.0159561866669159,0.0160524743312318,93
2,1,4,0.5,2,0.00259272625383634,0.000838594263122644,0.000840274781510416,94
2,1,5,0.5,2,0.00496791083373035,0.0122749136275625,0.0123739732217279,95
2,1,1,0.5,5,0.00489684288343541,0.0599631041200064,0.0605445707573549,96
2,1,2,0.5,5,0.0414229393711412,0.252527635159941,0.253345227529087,97
2,1,3,0.5,5,0.0147950135946815,0.0147956019760166,0.0147239490391412,96
2,1,4,0.5,5,-0.000627036486644383,0.000909544851505107,0.000918335027019721,93
2,1,5,0.5,5,0.0056661381537698,0.0109672004232464,0.0110455508097665,96
2,1,1,0.5,10,-0.0137166564432585,0.146352184746129,0.147640442507219,92
2,1,2,0.5,10,0.0793237412416615,0.472377458177594,0.470793133588909,93
2,1,3,0.5,10,0.000397354132366874,0.0140684850435173,0.0142104314678897,97
2,1,4,0.5,10,0.00492317876404389,0.000979300914780229,0.000964710328926764,94
2,1,5,0.5,10,-0.00754483246572039,0.0127176968480391,0.0127886589405084,91
2,1,1,0.5,20,-0.0502066826267574,0.15985089006801,0.158919372815784,100
2,1,2,0.5,20,0.0386825234905699,0.756785421714451,0.762996115561167,91.9191919191919
2,1,3,0.5,20,-0.017204641308315,0.0249174217218709,0.0248701232720436,95
2,1,4,0.5,20,-0.000837911398526181,0.00142403643857357,0.00143771145763817,92
2,1,5,0.5,20,-0.0113617852787244,0.0124379633857855,0.0124332052738037,96
2,1,1,0.5,30,-0.099520241190589,0.345184045893346,0.33866643180476,95
2,1,2,0.5,30,0.0159083196563958,1.4246082134893,1.43950785309815,91.578947368421
2,1,3,0.5,30,0.00502828263051909,0.0296421443969179,0.0299160209805106,96
2,1,4,0.5,30,-0.00284063568126865,0.00164587812942012,0.00165435244277417,93
2,1,5,0.5,30,-0.00567117453279886,0.010985521006785,0.011063998773943,97
2,1,1,0.5,40,-0.0781211750858454,0.499608831714825,0.498490821937405,95
2,1,2,0.5,40,0.0761574997033732,1.64338993328653,1.654472339335,89.7959183673469
2,1,3,0.5,40,0.00526227767767993,0.0489908581345367,0.0494577440082622,95
2,1,4,0.5,40,-0.00841749954974821,0.00222747267781522,0.00217840240317698,93
2,1,5,0.5,40,0.00412342099952401,0.0102499333934945,0.0103362937300557,96
2,1,1,0.5,50,-0.0235724142529822,0.694916744328549,0.701374833954378,93
2,1,2,0.5,50,0.0254604709956897,2.2213452266057,2.24682283797558,94.1860465116279
2,1,3,0.5,50,0.0468356491085401,0.0599646921490292,0.0583546607288999,97
2,1,4,0.5,50,-0.00506874875483639,0.00217887320988648,0.00217493029893619,96
2,1,5,0.5,50,-0.00983832069960528,0.0117034738386839,0.0117239204893895,93
2,1,1,0.5,60,-0.032207539304657,0.795127817094674,0.802111607582438,95
2,1,2,0.5,60,0.591866998312862,4.66595014044446,4.3764273093829,94.4444444444444
2,1,3,0.5,60,0.0202470737899591,0.0874512934049439,0.0879205549574625,94
2,1,4,0.5,60,0.00105515390273451,0.0028458196390508,0.00287344069625489,96
2,1,5,0.5,60,-0.00710303522147809,0.0121066264844058,0.0121779529040892,96
2,1,1,0.5,70,0.00915477009406156,0.763491166982558,0.771118542593013,96
2,1,2,0.5,70,0.0881412454131109,4.66507038321545,4.72110015481319,95.9459459459459
2,1,3,0.5,70,-0.0249747850709016,0.0849052610918785,0.0851328496995361,96
2,1,4,0.5,70,-0.00423272339915513,0.00277709616341895,0.00278705072327798,97
2,1,5,0.5,70,-0.00447556845329904,0.0138588319447265,0.013978587102774,95
